Musteri_ID,telefon,Ad_Soyad,Cinsiyet,Yas_Grubu,Magaza_Tipi,Mevsim,Hafta_Ici_Hafta_Sonu,Islem_Saati_Dilimi,Sadakat_Puani,Promosyon_Hassasiyeti_Skoru,Gecen_Gun_Sayisi,Coklu_Kategori_Alim_Skoru,Sepet_Tutari_TL,Makyaj_Alisveris_Sayisi,Gecen_Gun_Makyaj,Makyaj_Ort_Alim_Araligi,Makyaj_Tuketim_Orani,Cilt_Bakimi_Alisveris_Sayisi,Gecen_Gun_Cilt_Bakimi,Cilt_Bakimi_Ort_Alim_Araligi,Cilt_Bakimi_Tuketim_Orani,Agiz_Bakimi_Alisveris_Sayisi,Gecen_Gun_Agiz_Bakimi,Agiz_Bakimi_Ort_Alim_Araligi,Agiz_Bakimi_Tuketim_Orani,Parfum_Alisveris_Sayisi,Gecen_Gun_Parfum,Parfum_Ort_Alim_Araligi,Parfum_Tuketim_Orani,Sac_Bakimi_Alisveris_Sayisi,Gecen_Gun_Sac_Bakimi,Sac_Bakimi_Ort_Alim_Araligi,Sac_Bakimi_Tuketim_Orani,Vucut_Bakimi_Banyo_Alisveris_Sayisi,Gecen_Gun_Vucut_Bakimi_Banyo,Vucut_Bakimi_Banyo_Ort_Alim_Araligi,Vucut_Bakimi_Banyo_Tuketim_Orani,El_Ayak_Bakimi_Alisveris_Sayisi,Gecen_Gun_El_Ayak_Bakimi,El_Ayak_Bakimi_Ort_Alim_Araligi,El_Ayak_Bakimi_Tuketim_Orani,Gunes_Bronzlasma_Alisveris_Sayisi,Gecen_Gun_Gunes_Bronzlasma,Gunes_Bronzlasma_Ort_Alim_Araligi,Gunes_Bronzlasma_Tuketim_Orani,Aksesuar_Guzellik_Aletleri_Alisveris_Sayisi,Gecen_Gun_Aksesuar_Guzellik_Aletleri,Aksesuar_Guzellik_Aletleri_Ort_Alim_Araligi,Aksesuar_Guzellik_Aletleri_Tuketim_Orani,Erkek_Bakim_Alisveris_Sayisi,Gecen_Gun_Erkek_Bakim,Erkek_Bakim_Ort_Alim_Araligi,Erkek_Bakim_Tuketim_Orani,Onerilen_Kategori,Onerilen_Urun,Teklif_Kabul
MST-04294,05359809609,Ahmet Öztürk,Erkek,25-34,AVM,Sonbahar,1,Akşam,4242,0.3,67,0.2,1746.15,0,0,0,0.0,5,23,30,0.77,2,7,42,0.17,3,50,59,0.85,0,0,0,0.0,4,22,20,1.1,3,25,33,0.76,1,32,0,0.0,2,19,16,1.19,3,46,59,0.78,Saç Bakımı,Şampuan,0
MST-04295,05553835309,Defne Arslan,Kadın,50+,Cadde,İlkbahar,1,Sabah,4841,0.18,4,0.91,990.69,3,26,43,0.6,0,0,0,0.0,3,86,25,3.44,1,19,0,0.0,0,0,0,0.0,3,3,34,0.09,1,23,0,0.0,3,87,35,2.49,0,0,0,0.0,0,0,0,0.0,Makyaj,Pudra,0
MST-04296,05559400944,Melike Koç,Kadın,50+,Cadde,İlkbahar,0,Öğle,1212,0.33,25,0.24,4073.99,7,42,15,2.8,4,74,39,1.9,4,4,24,0.17,1,54,0,0.0,3,62,30,2.07,1,62,0,0.0,1,65,0,0.0,1,17,0,0.0,1,8,0,0.0,0,0,0,0.0,Ağız Bakımı,Diş İpi,0
MST-04297,05428422244,Büşra Demir,Kadın,35-49,Cadde,Yaz,0,Öğle,2295,0.7,73,0.37,2931.17,8,7,42,0.17,3,22,28,0.79,1,66,0,0.0,4,62,32,1.94,3,56,56,1.0,5,54,41,1.32,1,37,0,0.0,5,51,55,0.93,0,0,0,0.0,0,0,0,0.0,Makyaj,Kapatıcı,0
MST-04298,05424191319,Kübra Doğan,Kadın,35-49,AVM,Yaz,1,Sabah,2197,0.17,21,0.81,4448.9,0,0,0,0.0,3,86,15,5.73,0,0,0,0.0,5,7,52,0.13,1,20,0,0.0,5,3,19,0.16,2,21,56,0.38,1,84,0,0.0,2,31,24,1.29,0,0,0,0.0,Parfüm,EDT Parfüm,1
MST-04299,05553979718,Gamze Doğan,Kadın,50+,AVM,Yaz,1,Gece,4809,0.44,87,0.83,1456.09,5,47,16,2.94,2,37,34,1.09,2,57,59,0.97,1,68,0,0.0,2,44,46,0.96,4,71,58,1.22,2,64,40,1.6,0,0,0,0.0,4,2,37,0.05,0,0,0,0.0,Cilt Bakımı,Misel Su,1
MST-04300,05554768553,Sümeyye Şahin,Kadın,18-24,Cadde,Yaz,0,Öğle,3284,0.56,110,0.91,1021.61,3,50,39,1.28,5,27,42,0.64,2,88,36,2.44,2,87,29,3.0,5,13,48,0.27,5,12,23,0.52,4,46,25,1.84,5,54,56,0.96,0,0,0,0.0,0,0,0,0.0,Saç Bakımı,Saç Kremi,1
MST-04301,05309677980,Ceren Aslan,Kadın,18-24,AVM,Yaz,0,Akşam,2264,0.97,93,0.55,1446.04,10,45,35,1.29,4,1,52,0.02,0,0,0,0.0,4,41,25,1.64,3,69,39,1.77,0,0,0,0.0,4,47,24,1.96,3,75,34,2.21,5,83,54,1.54,0,0,0,0.0,El & Ayak Bakımı,Oje,1
MST-04302,05529325344,Kerem Şahin,Erkek,25-34,Cadde,Sonbahar,0,Akşam,1610,0.86,94,0.99,3684.34,0,0,0,0.0,5,63,48,1.31,0,0,0,0.0,1,80,0,0.0,5,82,41,2.0,1,65,0,0.0,3,88,23,3.83,4,84,17,4.94,2,83,58,1.43,1,7,0,0.0,Ağız Bakımı,Ağız Çalkalama Suyu,1
MST-04303,05558717753,Cem Aslan,Erkek,35-49,AVM,Sonbahar,0,Gece,1418,0.92,89,0.56,809.15,0,0,0,0.0,1,5,0,0.0,5,69,29,2.38,2,41,23,1.78,5,76,41,1.85,0,0,0,0.0,0,0,0,0.0,2,28,30,0.93,5,62,58,1.07,3,45,54,0.83,Erkek Bakım,Tıraş Bıçağı,1
MST-04304,05354476808,Gamze Çetin,Kadın,25-34,AVM,Kış,1,Öğle,1786,0.84,113,0.81,1198.69,4,25,54,0.46,2,11,34,0.32,0,0,0,0.0,3,82,59,1.39,4,30,16,1.88,1,64,0,0.0,4,37,24,1.54,0,0,0,0.0,1,28,0,0.0,0,0,0,0.0,Parfüm,EDP Parfüm,1
MST-04305,05427917571,Umut Doğan,Erkek,35-49,AVM,Sonbahar,0,Akşam,4399,0.63,93,0.43,3202.1,0,0,0,0.0,4,80,57,1.4,3,62,59,1.05,0,0,0,0.0,1,65,0,0.0,1,23,0,0.0,2,35,46,0.76,1,86,0,0.0,5,19,37,0.51,0,0,0,0.0,Erkek Bakım,Tıraş Köpüğü,1
MST-04306,05425394203,Ayşe Çetin,Kadın,18-24,Cadde,Sonbahar,0,Gece,3482,0.87,98,0.95,3360.3,3,18,46,0.39,1,40,0,0.0,1,19,0,0.0,2,36,37,0.97,0,0,0,0.0,5,52,53,0.98,5,16,19,0.84,5,4,32,0.12,5,87,42,2.07,0,0,0,0.0,Ağız Bakımı,Diş Macunu,1
MST-04307,05309596108,Merve Yılmaz,Kadın,18-24,AVM,Yaz,0,Öğle,1877,0.61,14,0.72,4320.96,11,7,23,0.3,0,0,0,0.0,1,41,0,0.0,3,58,59,0.98,1,15,0,0.0,2,83,47,1.77,5,68,42,1.62,0,0,0,0.0,2,53,28,1.89,1,46,0,0.0,Ağız Bakımı,Diş İpi,1
MST-04308,05556214802,Ceren Demir,Kadın,35-49,AVM,Kış,0,Öğle,2907,0.42,22,0.17,4413.66,1,22,0,0.0,0,0,0,0.0,0,0,0,0.0,3,11,57,0.19,3,83,54,1.54,4,8,23,0.35,2,30,42,0.71,0,0,0,0.0,4,85,59,1.44,0,0,0,0.0,Makyaj,Aydınlatıcı,1
MST-04309,05326556452,Mustafa Arslan,Erkek,18-24,AVM,Sonbahar,0,Sabah,379,0.44,48,0.2,3036.36,0,0,0,0.0,1,16,0,0.0,4,27,49,0.55,3,23,24,0.96,4,5,53,0.09,5,77,57,1.35,3,18,24,0.75,5,57,32,1.78,0,0,0,0.0,7,77,16,4.81,Erkek Bakım,Erkek Deodorant,1
MST-04310,05557865999,Berk Kılıç,Erkek,25-34,AVM,Sonbahar,0,Akşam,3300,0.61,51,0.9,1728.16,0,0,0,0.0,2,1,27,0.04,1,2,0,0.0,0,0,0,0.0,3,80,24,3.33,4,46,55,0.84,5,6,24,0.25,2,21,38,0.55,2,30,40,0.75,4,59,25,2.36,Erkek Bakım,Tıraş Bıçağı,1
MST-04311,05308562635,Büşra Aslan,Kadın,18-24,AVM,Kış,0,Akşam,693,0.83,80,0.83,2120.61,1,88,0,0.0,1,63,0,0.0,4,21,52,0.4,1,12,0,0.0,5,6,26,0.23,2,13,45,0.29,2,46,50,0.92,4,15,34,0.44,5,33,39,0.85,0,0,0,0.0,Aksesuar & Güzellik Aletleri,Cımbız,1
MST-04312,05325435786,Mehmet Kılıç,Erkek,25-34,AVM,İlkbahar,0,Öğle,3576,0.22,11,0.4,2060.81,1,40,0,0.0,5,72,39,1.85,1,89,0,0.0,1,67,0,0.0,0,0,0,0.0,3,24,51,0.47,1,41,0,0.0,2,27,44,0.61,3,67,27,2.48,1,26,0,0.0,Erkek Bakım,Tıraş Bıçağı,0
MST-04313,05558085757,Fatma Şahin,Kadın,35-49,Cadde,Yaz,0,Akşam,4145,0.14,59,0.57,1835.09,2,52,33,1.58,4,4,36,0.11,5,22,40,0.55,1,84,0,0.0,1,74,0,0.0,5,43,42,1.02,0,0,0,0.0,1,57,0,0.0,0,0,0,0.0,0,0,0,0.0,Güneş & Bronzlaşma,Yüz Güneş Kremi,1
MST-04314,05445906526,Tolga Kaya,Erkek,25-34,AVM,Sonbahar,0,Sabah,1447,0.81,14,0.87,1621.37,1,60,0,0.0,5,51,52,0.98,4,9,43,0.21,5,87,53,1.64,0,0,0,0.0,5,53,24,2.21,0,0,0,0.0,4,87,30,2.9,5,41,16,2.56,4,59,17,3.47,Ağız Bakımı,Diş Macunu,1
MST-04315,05322255950,Umut Özdemir,Erkek,25-34,Cadde,Sonbahar,1,Akşam,2390,0.68,7,0.19,880.37,0,0,0,0.0,5,61,34,1.79,3,31,39,0.79,2,35,21,1.67,3,69,35,1.97,5,75,22,3.41,0,0,0,0.0,4,47,38,1.24,0,0,0,0.0,1,19,0,0.0,Ağız Bakımı,Diş Fırçası,1
MST-04316,05304696458,Gamze Kılıç,Kadın,18-24,Cadde,Kış,0,Sabah,1755,0.84,69,0.22,1742.79,0,0,0,0.0,1,82,0,0.0,1,45,0,0.0,0,0,0,0.0,3,54,26,2.08,2,3,48,0.06,3,37,46,0.8,5,39,15,2.6,0,0,0,0.0,0,0,0,0.0,Ağız Bakımı,Ağız Çalkalama Suyu,0
MST-04317,05442615270,Bahar Özdemir,Kadın,35-49,AVM,Sonbahar,0,Akşam,3084,0.98,58,0.74,4366.15,1,73,0,0.0,4,83,30,2.77,1,1,0,0.0,4,44,59,0.75,1,65,0,0.0,4,28,21,1.33,3,26,43,0.6,0,0,0,0.0,5,65,58,1.12,0,0,0,0.0,Aksesuar & Güzellik Aletleri,Makyaj Süngeri,1
MST-04318,05447445860,Deniz Doğan,Kadın,25-34,AVM,Yaz,0,Sabah,1879,0.33,40,0.17,3987.38,7,15,57,0.26,4,73,34,2.15,2,15,56,0.27,0,0,0,0.0,3,69,29,2.38,5,39,48,0.81,1,65,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,Vücut Bakımı & Banyo,Vücut Losyonu,1
MST-04319,05306925803,Ayşe Aydın,Kadın,25-34,Cadde,Sonbahar,1,Öğle,2809,0.27,93,0.42,2835.37,1,77,0,0.0,0,0,0,0.0,1,30,0,0.0,5,37,23,1.61,2,12,51,0.24,3,19,57,0.33,1,26,0,0.0,3,38,24,1.58,4,3,42,0.07,0,0,0,0.0,Saç Bakımı,Saç Kremi,0
MST-04320,05429131526,Ceren Şimşek,Kadın,35-49,AVM,İlkbahar,1,Akşam,847,0.41,81,0.33,988.71,0,0,0,0.0,4,2,36,0.06,2,13,38,0.34,4,24,56,0.43,1,38,0,0.0,4,79,44,1.8,2,50,27,1.85,4,4,49,0.08,1,51,0,0.0,0,0,0,0.0,Makyaj,Pudra,0
MST-04321,05521384903,Merve Kılıç,Kadın,18-24,AVM,Yaz,0,Öğle,2971,0.89,94,0.78,3972.19,5,35,29,1.21,3,67,56,1.2,5,78,33,2.36,3,83,16,5.19,0,0,0,0.0,3,6,40,0.15,2,30,53,0.57,2,33,51,0.65,0,0,0,0.0,1,79,0,0.0,Saç Bakımı,Şampuan,0
MST-04322,05442768407,Arda Yıldırım,Erkek,35-49,AVM,İlkbahar,1,Akşam,4061,0.11,25,0.1,1506.62,0,0,0,0.0,5,45,52,0.87,0,0,0,0.0,1,89,0,0.0,4,72,17,4.24,1,89,0,0.0,5,87,49,1.78,2,81,27,3.0,3,31,42,0.74,6,4,36,0.11,Erkek Bakım,Tıraş Köpüğü,0
MST-04323,05526521980,Bahar Şimşek,Kadın,25-34,Cadde,Kış,0,Gece,1195,0.11,78,0.2,2523.86,9,21,40,0.52,0,0,0,0.0,2,25,41,0.61,4,5,55,0.09,5,8,19,0.42,0,0,0,0.0,2,34,40,0.85,5,85,57,1.49,5,61,50,1.22,0,0,0,0.0,Makyaj,Eyeliner,0
MST-04324,05326125702,Gizem Çetin,Kadın,25-34,AVM,Yaz,0,Sabah,1512,0.3,42,0.19,4116.31,8,85,49,1.73,5,20,51,0.39,0,0,0,0.0,1,74,0,0.0,3,71,48,1.48,5,59,45,1.31,3,46,39,1.18,0,0,0,0.0,3,74,17,4.35,0,0,0,0.0,Vücut Bakımı & Banyo,Banyo Bombası,1
MST-04325,05302540710,Mert Kılıç,Erkek,18-24,Cadde,Sonbahar,0,Akşam,3902,0.44,86,0.39,1605.9,0,0,0,0.0,0,0,0,0.0,1,33,0,0.0,0,0,0,0.0,4,44,48,0.92,5,5,57,0.09,2,67,27,2.48,3,76,39,1.95,3,5,19,0.26,0,0,0,0.0,Parfüm,Vücut Spreyi (Body Mist),0
MST-04326,05356783877,Can Özdemir,Erkek,50+,Cadde,Yaz,0,Sabah,3320,0.37,44,0.31,4123.04,0,0,0,0.0,1,83,0,0.0,2,85,27,3.15,1,51,0,0.0,0,0,0,0.0,2,42,38,1.11,5,19,55,0.35,4,54,50,1.08,4,79,50,1.58,7,17,56,0.3,Parfüm,Vücut Spreyi (Body Mist),0
MST-04327,05357672028,Zeynep Kaya,Kadın,35-49,AVM,Yaz,0,Sabah,2457,0.84,5,0.31,1172.81,5,88,47,1.87,4,37,23,1.61,0,0,0,0.0,5,72,18,4.0,4,83,27,3.07,5,60,36,1.67,4,58,27,2.15,0,0,0,0.0,2,63,19,3.32,0,0,0,0.0,Güneş & Bronzlaşma,Bronzlaştırıcı Yağ,0
MST-04328,05357461202,Kuzey Arslan,Erkek,18-24,AVM,Yaz,1,Sabah,3462,0.72,104,0.43,4189.86,0,0,0,0.0,5,15,51,0.29,5,69,16,4.31,1,18,0,0.0,1,25,0,0.0,3,2,31,0.06,3,31,55,0.56,4,68,53,1.28,0,0,0,0.0,6,66,56,1.18,Ağız Bakımı,Ağız Çalkalama Suyu,1
MST-04329,05425294329,İrem Şahin,Kadın,25-34,AVM,İlkbahar,1,Gece,3450,0.85,28,0.29,1710.19,6,56,35,1.6,1,70,0,0.0,2,27,41,0.66,5,29,45,0.64,5,79,28,2.82,4,55,45,1.22,5,13,23,0.57,0,0,0,0.0,3,19,28,0.68,0,0,0,0.0,Erkek Bakım,Sakal Yağı,1
MST-04330,05522199728,Umut Kurt,Erkek,35-49,AVM,Kış,0,Öğle,226,0.45,76,0.2,1779.52,0,0,0,0.0,4,65,29,2.24,0,0,0,0.0,2,77,55,1.4,0,0,0,0.0,5,23,34,0.68,0,0,0,0.0,5,4,59,0.07,1,57,0,0.0,3,53,56,0.95,Ağız Bakımı,Ağız Çalkalama Suyu,0
MST-04331,05302959484,Melike Yıldırım,Kadın,25-34,AVM,Yaz,0,Akşam,1807,0.64,100,0.62,2555.58,0,0,0,0.0,0,0,0,0.0,2,62,26,2.38,4,33,36,0.92,1,55,0,0.0,1,85,0,0.0,2,53,44,1.2,3,86,18,4.78,3,28,17,1.65,1,64,0,0.0,Vücut Bakımı & Banyo,Vücut Losyonu,0
MST-04332,05421767128,Zeynep Koç,Kadın,35-49,AVM,Sonbahar,0,Gece,4308,0.56,60,0.96,1659.57,8,24,46,0.52,3,56,36,1.56,5,19,43,0.44,2,41,23,1.78,1,65,0,0.0,3,56,19,2.95,0,0,0,0.0,4,74,58,1.28,2,12,33,0.36,0,0,0,0.0,El & Ayak Bakımı,Ayak Kremi,0
MST-04333,05303331774,Bahar Özdemir,Kadın,25-34,AVM,Yaz,0,Öğle,418,0.53,77,0.65,2107.42,7,30,15,2.0,5,57,26,2.19,0,0,0,0.0,0,0,0,0.0,4,89,17,5.24,4,5,54,0.09,3,17,39,0.44,0,0,0,0.0,1,19,0,0.0,0,0,0,0.0,Parfüm,EDT Parfüm,1
MST-04334,05307077449,Ceren Arslan,Kadın,35-49,AVM,Yaz,1,Akşam,1875,0.36,21,0.78,2330.76,3,26,47,0.55,0,0,0,0.0,5,57,36,1.58,5,63,45,1.4,2,85,59,1.44,1,43,0,0.0,4,31,41,0.76,5,33,27,1.22,0,0,0,0.0,0,0,0,0.0,Güneş & Bronzlaşma,Yüz Güneş Kremi,1
MST-04335,05422167498,Büşra Yılmaz,Kadın,25-34,AVM,Kış,1,Akşam,3155,0.74,96,0.97,2285.94,2,82,40,2.05,2,45,33,1.36,4,74,44,1.68,5,82,30,2.73,1,64,0,0.0,4,60,31,1.94,0,0,0,0.0,3,50,16,3.12,5,67,25,2.68,0,0,0,0.0,Ağız Bakımı,Ağız Çalkalama Suyu,1
MST-04336,05304791296,Ayşe Kurt,Kadın,18-24,Cadde,Sonbahar,1,Öğle,918,0.57,49,0.24,4330.83,1,54,0,0.0,1,72,0,0.0,1,79,0,0.0,3,80,49,1.63,1,23,0,0.0,2,14,22,0.64,3,41,22,1.86,1,87,0,0.0,3,4,26,0.15,0,0,0,0.0,Güneş & Bronzlaşma,Aloe Vera Jeli,1
MST-04337,05448020480,Aslı Aydın,Kadın,25-34,AVM,Sonbahar,1,Öğle,4872,0.17,56,0.51,1375.78,1,76,0,0.0,3,87,24,3.62,1,35,0,0.0,3,24,36,0.67,0,0,0,0.0,5,34,53,0.64,0,0,0,0.0,2,80,31,2.58,1,54,0,0.0,0,0,0,0.0,Makyaj,Kapatıcı,0
MST-04338,05424833538,Kerem Özdemir,Erkek,50+,Cadde,İlkbahar,0,Öğle,4054,0.1,57,0.62,1387.92,0,0,0,0.0,1,28,0,0.0,2,14,50,0.28,1,41,0,0.0,5,46,46,1.0,4,26,47,0.55,3,8,49,0.16,3,58,41,1.41,0,0,0,0.0,3,61,42,1.45,Erkek Bakım,Tıraş Köpüğü,1
MST-04339,05329919757,Gamze Koç,Kadın,25-34,AVM,Sonbahar,0,Akşam,3818,0.12,85,0.39,3794.96,2,23,42,0.55,4,33,58,0.57,0,0,0,0.0,3,54,27,2.0,2,77,50,1.54,0,0,0,0.0,4,54,47,1.15,3,19,53,0.36,5,46,23,2.0,0,0,0,0.0,Cilt Bakımı,Kağıt Maske,0
MST-04340,05557877037,Elif Kaya,Kadın,25-34,AVM,Sonbahar,0,Akşam,4271,0.17,61,0.65,1855.24,0,0,0,0.0,1,25,0,0.0,4,7,16,0.44,2,6,42,0.14,3,4,58,0.07,2,41,45,0.91,1,77,0,0.0,4,71,31,2.29,4,3,43,0.07,0,0,0,0.0,Aksesuar & Güzellik Aletleri,Makyaj Süngeri,0
MST-04341,05449457123,Ece Aydın,Kadın,25-34,AVM,Sonbahar,0,Öğle,2631,0.43,101,0.66,468.41,11,81,22,3.68,0,0,0,0.0,1,10,0,0.0,5,58,53,1.09,1,74,0,0.0,1,10,0,0.0,1,56,0,0.0,5,51,15,3.4,3,39,24,1.62,0,0,0,0.0,Makyaj,Pudra,1
MST-04342,05449033076,Ceren Doğan,Kadın,25-34,AVM,Yaz,1,Öğle,3674,0.38,38,0.86,2243.45,9,79,40,1.98,0,0,0,0.0,2,48,18,2.67,5,89,53,1.68,0,0,0,0.0,0,0,0,0.0,2,27,49,0.55,4,9,20,0.45,3,74,17,4.35,0,0,0,0.0,Makyaj,Dudak Parlatıcısı,1
MST-04343,05301941208,Ali Kaya,Erkek,35-49,AVM,İlkbahar,0,Gece,1345,0.24,73,0.85,2543.5,0,0,0,0.0,1,71,0,0.0,1,46,0,0.0,1,18,0,0.0,4,20,51,0.39,1,81,0,0.0,2,63,18,3.5,1,29,0,0.0,4,42,32,1.31,4,54,34,1.59,Saç Bakımı,Kuru Şampuan,0
MST-04344,05323967381,Ali Çetin,Erkek,35-49,Cadde,Sonbahar,0,Sabah,4630,0.56,101,0.23,2836.96,0,0,0,0.0,4,38,33,1.15,5,87,47,1.85,1,69,0,0.0,0,0,0,0.0,5,20,34,0.59,0,0,0,0.0,2,55,17,3.24,3,3,15,0.2,1,55,0,0.0,Erkek Bakım,Sakal Yağı,1
MST-04345,05444114659,Melike Özkan,Kadın,18-24,Cadde,Sonbahar,1,Akşam,1829,0.97,2,0.25,1172.66,11,53,25,2.12,4,28,37,0.76,4,74,16,4.62,4,75,15,5.0,2,77,41,1.88,0,0,0,0.0,5,26,31,0.84,2,69,34,2.03,3,51,58,0.88,0,0,0,0.0,El & Ayak Bakımı,Oje,0
MST-04346,05528303667,Ayşe Çetin,Kadın,50+,AVM,Sonbahar,1,Sabah,1663,0.24,3,0.3,4383.68,5,53,35,1.51,3,81,38,2.13,1,26,0,0.0,1,46,0,0.0,0,0,0,0.0,2,80,31,2.58,5,55,54,1.02,3,82,33,2.48,0,0,0,0.0,0,0,0,0.0,Cilt Bakımı,Yüz Kremi,0
MST-04347,05447537932,Berk Öztürk,Erkek,35-49,AVM,Yaz,0,Akşam,4419,0.33,43,0.34,3356.03,0,0,0,0.0,0,0,0,0.0,5,18,30,0.6,3,46,25,1.84,3,75,38,1.97,3,40,42,0.95,2,44,26,1.69,2,37,56,0.66,5,30,28,1.07,6,78,19,4.11,Erkek Bakım,Erkek Deodorant,1
MST-04348,05526607414,Aslı Özkan,Kadın,35-49,AVM,Yaz,1,Gece,84,0.52,74,0.61,3282.61,5,68,40,1.7,1,1,0,0.0,5,65,49,1.33,4,10,48,0.21,4,27,50,0.54,4,2,41,0.05,3,74,28,2.64,1,2,0,0.0,1,26,0,0.0,0,0,0,0.0,Makyaj,Göz Farı,0
MST-04349,05307095513,Kuzey Şimşek,Erkek,25-34,AVM,İlkbahar,0,Öğle,3812,0.68,35,0.39,3947.0,0,0,0,0.0,3,18,39,0.46,5,3,23,0.13,5,82,32,2.56,4,7,49,0.14,5,11,29,0.38,2,45,52,0.87,5,8,18,0.44,3,65,18,3.61,5,60,24,2.5,Erkek Bakım,Tıraş Köpüğü,1
MST-04350,05559411603,Sümeyye Doğan,Kadın,35-49,AVM,Kış,0,Sabah,886,0.64,73,0.96,263.65,3,2,57,0.04,2,2,28,0.07,3,74,17,4.35,2,23,45,0.51,5,15,54,0.28,4,34,32,1.06,5,83,46,1.8,5,25,50,0.5,5,16,56,0.29,0,0,0,0.0,Vücut Bakımı & Banyo,Banyo Bombası,1
MST-04351,05302653005,Yusuf Özdemir,Erkek,18-24,AVM,İlkbahar,0,Öğle,3339,0.57,40,0.21,2817.17,0,0,0,0.0,3,71,24,2.96,5,29,42,0.69,3,37,30,1.23,1,62,0,0.0,2,40,30,1.33,2,80,15,5.33,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,Erkek Bakım,Erkek Deodorant,0
MST-04352,05421441168,Aslı Şahin,Kadın,25-34,AVM,Yaz,0,Öğle,4207,0.76,112,0.32,3707.59,0,0,0,0.0,5,59,43,1.37,4,5,30,0.17,3,88,44,2.0,2,55,21,2.62,4,14,46,0.3,2,42,49,0.86,0,0,0,0.0,5,76,15,5.07,0,0,0,0.0,Makyaj,Dudak Parlatıcısı,1
MST-04353,05446947117,İrem Koç,Kadın,35-49,AVM,Sonbahar,1,Öğle,2675,0.86,118,0.88,299.53,10,68,43,1.58,2,50,26,1.92,0,0,0,0.0,5,32,51,0.63,4,75,28,2.68,0,0,0,0.0,5,26,47,0.55,4,35,34,1.03,3,5,49,0.1,1,37,0,0.0,Cilt Bakımı,Tonik,1
MST-04354,05426280156,Kerem Çelik,Erkek,18-24,AVM,Sonbahar,0,Akşam,2797,1.0,96,0.63,3439.23,0,0,0,0.0,2,18,47,0.38,4,15,33,0.45,3,33,39,0.85,4,2,31,0.06,4,42,21,2.0,1,21,0,0.0,0,0,0,0.0,5,55,29,1.9,6,54,55,0.98,Saç Bakımı,Saç Bakım Yağı,1
MST-04355,05429399122,Deniz Koç,Kadın,18-24,AVM,İlkbahar,1,Öğle,4147,0.52,85,0.59,4455.18,7,34,56,0.61,3,7,37,0.19,2,26,25,1.04,2,44,42,1.05,3,11,41,0.27,4,88,47,1.87,3,25,28,0.89,1,3,0,0.0,2,88,49,1.8,0,0,0,0.0,Cilt Bakımı,Misel Su,0
MST-04356,05306506126,Aslı Yıldırım,Kadın,35-49,AVM,Sonbahar,1,Öğle,2131,1.0,58,0.63,2731.34,9,6,52,0.12,0,0,0,0.0,0,0,0,0.0,4,72,38,1.89,0,0,0,0.0,5,13,16,0.81,5,80,24,3.33,3,10,30,0.33,2,22,57,0.39,0,0,0,0.0,Aksesuar & Güzellik Aletleri,Makyaj Süngeri,0
MST-04357,05523930299,Ece Çetin,Kadın,35-49,Cadde,Yaz,0,Akşam,3694,0.76,34,0.33,1997.41,3,39,15,2.6,3,68,37,1.84,1,4,0,0.0,4,45,48,0.94,3,55,58,0.95,5,8,41,0.2,3,59,15,3.93,4,62,25,2.48,0,0,0,0.0,0,0,0,0.0,El & Ayak Bakımı,Aseton,1
MST-04358,05326091281,Elif Şahin,Kadın,18-24,AVM,İlkbahar,1,Akşam,2759,0.69,25,0.79,2123.2,0,0,0,0.0,3,17,51,0.33,4,29,15,1.93,3,15,35,0.43,2,25,20,1.25,5,78,44,1.77,4,39,38,1.03,5,61,56,1.09,3,26,29,0.9,0,0,0,0.0,Cilt Bakımı,Misel Su,1
MST-04359,05521633389,Gamze Aslan,Kadın,35-49,Cadde,Kış,0,Öğle,2778,0.68,106,0.55,3105.74,3,24,18,1.33,5,83,36,2.31,0,0,0,0.0,1,39,0,0.0,2,56,17,3.29,1,82,0,0.0,1,66,0,0.0,1,79,0,0.0,0,0,0,0.0,0,0,0,0.0,Makyaj,Maskara,0
MST-04360,05309379482,Zeynep Demir,Kadın,25-34,Cadde,Yaz,0,Akşam,740,0.92,56,0.14,2629.31,1,89,0,0.0,0,0,0,0.0,1,22,0,0.0,1,32,0,0.0,4,79,53,1.49,0,0,0,0.0,3,42,57,0.74,0,0,0,0.0,3,21,47,0.45,1,80,0,0.0,Parfüm,EDT Parfüm,1
MST-04361,05448862148,Fatma Aslan,Kadın,25-34,Cadde,Yaz,1,Akşam,2876,0.95,32,0.26,3575.93,3,5,56,0.09,0,0,0,0.0,5,62,35,1.77,5,31,23,1.35,1,66,0,0.0,0,0,0,0.0,1,22,0,0.0,1,21,0,0.0,0,0,0,0.0,0,0,0,0.0,Cilt Bakımı,Temizleme Jeli,0
MST-04362,05327232474,Merve Kara,Kadın,35-49,Cadde,Sonbahar,1,Akşam,4520,0.26,110,0.83,1984.12,7,54,35,1.54,5,13,16,0.81,4,65,29,2.24,3,68,30,2.27,0,0,0,0.0,5,60,28,2.14,3,2,32,0.06,4,83,47,1.77,5,9,54,0.17,0,0,0,0.0,Saç Bakımı,Saç Maskesi,0
